"Nro Patrimônio";"Patr Antigo";"Descrição Bem";"Conta Contábil";"Marca";"Modelo";"Nr Serie";"Sit Física";"Localização";"Data Aquisição";"Valor";"Observações"
"00013456";"";"Gaveteiro em Madeira com 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00013456";"BOM";"77a CIPM";"1997-01-02";"168.8";"Patr.Ant: 01345600 | SIAP 09/06/2026"
"00031848";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00031848";"BOM";"77a CIPM";"1997-01-02";"117.8";"Patr.Ant: 03184800 | SIAP 09/06/2026"
"00031995";"";"Mesa para Telefone em Metal";"44100000 - Móveis e Utensílios";"";"";"00031995";"BOM";"77a CIPM";"1997-01-02";"58.08";"Patr.Ant: 03199500 | SIAP 09/06/2026"
"00071791";"";"Mesa Estacao de Trabalho em L 1200x600x740mm";"44100000 - Móveis e Utensílios";"";"";"00071791";"BOM";"77a CIPM";"2010-10-09";"490.0";"SIAP 09/06/2026"
"00071792";"";"Mesa Estacao de Trabalho em L 1200x600x740mm";"44100000 - Móveis e Utensílios";"";"";"00071792";"BOM";"77a CIPM";"2010-10-09";"490.0";"SIAP 09/06/2026"
"00071793";"";"Mesa Estacao de Trabalho em L 1200x600x740mm";"44100000 - Móveis e Utensílios";"";"";"00071793";"BOM";"77a CIPM";"2010-10-09";"490.0";"SIAP 09/06/2026"
"00071794";"";"Poltrona Fixa em Courvim Espaldar Medio com Bracos";"44100000 - Móveis e Utensílios";"";"";"00071794";"BOM";"77a CIPM";"2010-10-09";"365.0";"SIAP 09/06/2026"
"00071795";"";"Poltrona Fixa em Courvim Espaldar Medio com Bracos";"44100000 - Móveis e Utensílios";"";"";"00071795";"BOM";"77a CIPM";"2010-10-09";"365.0";"SIAP 09/06/2026"
"00071811";"";"Armario Baixo em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071811";"BOM";"77a CIPM";"2007-12-20";"460.0";"SIAP 09/06/2026"
"00071812";"";"Armario Baixo em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071812";"BOM";"77a CIPM";"2007-12-20";"460.0";"SIAP 09/06/2026"
"00071813";"";"Armario Baixo em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071813";"BOM";"77a CIPM";"2007-12-20";"460.0";"SIAP 09/06/2026"
"00071814";"";"Suporte para CPU";"44100000 - Móveis e Utensílios";"";"";"00071814";"BOM";"77a CIPM";"2007-12-20";"85.0";"SIAP 09/06/2026"
"00071815";"";"Suporte para CPU";"44100000 - Móveis e Utensílios";"";"";"00071815";"BOM";"77a CIPM";"2007-12-20";"85.0";"SIAP 09/06/2026"
"00071816";"";"Suporte para CPU";"44100000 - Móveis e Utensílios";"";"";"00071816";"BOM";"77a CIPM";"2007-12-20";"85.0";"SIAP 09/06/2026"
"00071817";"";"Suporte para CPU";"44100000 - Móveis e Utensílios";"";"";"00071817";"BOM";"77a CIPM";"2007-12-20";"85.0";"SIAP 09/06/2026"
"00071819";"";"Mesa Estacao de Trabalho em L 1200x1200x600x740mm";"44100000 - Móveis e Utensílios";"";"";"00071819";"BOM";"77a CIPM";"2007-12-20";"510.0";"SIAP 09/06/2026"
"00071820";"";"Mesa Estacao de Trabalho em L 1200x1200x600x740mm";"44100000 - Móveis e Utensílios";"";"";"00071820";"BOM";"77a CIPM";"2007-12-20";"510.0";"SIAP 09/06/2026"
"00071821";"";"Armario Alto em Aco";"44100000 - Móveis e Utensílios";"";"";"00071821";"BOM";"77a CIPM";"2007-12-20";"295.0";"SIAP 09/06/2026"
"00071822";"";"Armario Alto em Aco";"44100000 - Móveis e Utensílios";"";"";"00071822";"BOM";"77a CIPM";"2007-12-20";"295.0";"SIAP 09/06/2026"
"00071823";"";"Armario Alto em Aco";"44100000 - Móveis e Utensílios";"";"";"00071823";"BOM";"77a CIPM";"2007-12-20";"295.0";"SIAP 09/06/2026"
"00071824";"";"Armario Alto em Madeira 02 Portas 02 Prateleiras";"44100000 - Móveis e Utensílios";"";"";"00071824";"BOM";"77a CIPM";"2007-12-20";"522.0";"SIAP 09/06/2026"
"00071825";"";"Armario Alto em Madeira 02 Portas 02 Prateleiras";"44100000 - Móveis e Utensílios";"";"";"00071825";"BOM";"77a CIPM";"2007-12-20";"522.0";"SIAP 09/06/2026"
"00071829";"";"Suporte para CPU e Estabilizador em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071829";"BOM";"77a CIPM";"2007-12-20";"99.0";"SIAP 09/06/2026"
"00071830";"";"Suporte para CPU e Estabilizador em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071830";"BOM";"77a CIPM";"2007-12-20";"99.0";"SIAP 09/06/2026"
"00071832";"";"Gaveteiro Volante em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071832";"BOM";"77a CIPM";"2007-12-20";"82.0";"SIAP 09/06/2026"
"00071833";"";"Gaveteiro Volante em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071833";"BOM";"77a CIPM";"2007-12-20";"82.0";"SIAP 09/06/2026"
"00071834";"";"Gaveteiro Volante em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071834";"BOM";"77a CIPM";"2007-12-20";"82.0";"SIAP 09/06/2026"
"00071835";"";"Gaveteiro Volante em Madeira";"44100000 - Móveis e Utensílios";"";"";"00071835";"BOM";"77a CIPM";"2007-12-20";"82.0";"SIAP 09/06/2026"
"00071848";"";"Refrigerador Tipo Residencial 420L";"44100000 - Móveis e Utensílios";"CONSUL";"";"00071848";"BOM";"77a CIPM";"2009-12-22";"1542.5";"SIAP 09/06/2026"
"00071849";"";"Refrigerador Tipo Residencial 420L";"44100000 - Móveis e Utensílios";"CONSUL";"";"00071849";"BOM";"77a CIPM";"2009-12-22";"1542.5";"SIAP 09/06/2026"
"00071942";"";"Cama Tipo Beliche em Aco 2000x840mm Aco Nobre";"44100000 - Móveis e Utensílios";"ACO NOBRE";"";"00071942";"BOM";"77a CIPM";"2009-12-22";"460.0";"SIAP 09/06/2026"
"00071961";"";"Cama Tipo Beliche em Aco 2000x840mm Aco Nobre";"44100000 - Móveis e Utensílios";"ACO NOBRE";"";"00071961";"BOM";"77a CIPM";"2009-12-22";"460.0";"SIAP 09/06/2026"
"00071962";"";"Cama Tipo Beliche em Aco 2000x840mm Aco Nobre";"44100000 - Móveis e Utensílios";"ACO NOBRE";"";"00071962";"BOM";"77a CIPM";"2009-12-22";"460.0";"SIAP 09/06/2026"
"00071963";"";"Cama Tipo Beliche em Aco 2000x840mm Aco Nobre";"44100000 - Móveis e Utensílios";"ACO NOBRE";"";"00071963";"BOM";"77a CIPM";"2009-12-22";"460.0";"SIAP 09/06/2026"
"00071964";"";"Cama Tipo Beliche em Aco 2000x840mm Aco Nobre";"44100000 - Móveis e Utensílios";"ACO NOBRE";"";"00071964";"BOM";"77a CIPM";"2009-12-22";"460.0";"SIAP 09/06/2026"
"00071965";"";"Cama Tipo Beliche em Aco 2000x840mm Aco Nobre";"44100000 - Móveis e Utensílios";"ACO NOBRE";"";"00071965";"BOM";"77a CIPM";"2009-12-22";"460.0";"SIAP 09/06/2026"
"00071990";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071990";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071991";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071991";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071992";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071992";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071993";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071993";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071994";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071994";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071995";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071995";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071996";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071996";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071997";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071997";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071998";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071998";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00071999";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00071999";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00072000";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072000";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00072001";"";"Arquivo em Aco com 04 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072001";"BOM";"77a CIPM";"2009-12-22";"527.0";"SIAP 09/06/2026"
"00072050";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072050";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072051";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072051";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072052";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072052";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072053";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072053";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072054";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072054";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072055";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072055";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072056";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072056";"INSERVIVEL";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072057";"";"Mesa para Escritorio em Madeira 1200x700x740mm 03 Gavetas";"44100000 - Móveis e Utensílios";"";"";"00072057";"BOM";"77a CIPM";"2009-12-22";"410.0";"SIAP 09/06/2026"
"00072078";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072078";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072079";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072079";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072080";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072080";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072081";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072081";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072082";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072082";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072083";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072083";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072084";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072084";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072085";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072085";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072086";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072086";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072087";"";"Armario Alto em Aco 02 Portas";"44100000 - Móveis e Utensílios";"";"";"00072087";"BOM";"77a CIPM";"2009-12-22";"409.0";"SIAP 09/06/2026"
"00072172";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072172";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00072174";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072174";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00072176";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072176";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00072180";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072180";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00072181";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072181";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00072182";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072182";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00072188";"";"Cadeira Fixa em Tecido Espaldar Baixo Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00072188";"BOM";"77a CIPM";"2009-12-22";"105.0";"SIAP 09/06/2026"
"00074290";"";"Bebedouro de Agua Tipo Garrafao Latina Acquatronic";"44100000 - Móveis e Utensílios";"LATINA";"";"00074290";"BOM";"77a CIPM";"2009-12-23";"489.0";"SIAP 09/06/2026"
"00074315";"";"Sofa em Courvim 03 Lugares";"44100000 - Móveis e Utensílios";"IMPERIAL";"";"00074315";"BOM";"77a CIPM";"2009-12-23";"837.5";"SIAP 09/06/2026"
"00074316";"";"Sofa em Courvim 03 Lugares";"44100000 - Móveis e Utensílios";"IMPERIAL";"";"00074316";"BOM";"77a CIPM";"2009-12-23";"837.5";"SIAP 09/06/2026"
"00074323";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074323";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074324";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074324";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074325";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074325";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074326";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074326";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074327";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074327";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074328";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074328";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074329";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074329";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074330";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074330";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074331";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074331";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00074332";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"";"";"00074332";"BOM";"77a CIPM";"2009-12-23";"336.25";"SIAP 09/06/2026"
"00100946";"";"Mesa de Trabalho em Madeira 780x600x740mm";"44100000 - Móveis e Utensílios";"";"";"00100946";"BOM";"77a CIPM";"2012-09-19";"275.0";"SIAP 09/06/2026"
"00100947";"";"Cadeira Fixa em Vinil Espaldar Medio Sem Braco";"44100000 - Móveis e Utensílios";"";"";"00100947";"BOM";"77a CIPM";"2012-09-19";"236.67";"SIAP 09/06/2026"
"00115843";"";"Cadeira Fixa em Tecido Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00115843";"BOM";"77a CIPM";"2013-11-26";"66.77";"Patr.Ant: 00129319 | SIAP 09/06/2026"
"00115844";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115844";"BOM";"77a CIPM";"2013-11-26";"402.5";"Patr.Ant: 00137020 | SIAP 09/06/2026"
"00115845";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115845";"BOM";"77a CIPM";"2013-11-26";"402.5";"Patr.Ant: 00137033 | SIAP 09/06/2026"
"00115846";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115846";"BOM";"77a CIPM";"2013-11-26";"402.5";"Patr.Ant: 00137036 | SIAP 09/06/2026"
"00115847";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115847";"BOM";"77a CIPM";"2013-11-26";"185.74";"Patr.Ant: 00137039 | SIAP 09/06/2026"
"00115848";"";"Armario em Aco com 02 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115848";"BOM";"77a CIPM";"2013-11-26";"383.35";"Patr.Ant: 00137041 | SIAP 09/06/2026"
"00115849";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115849";"BOM";"77a CIPM";"2013-11-26";"185.74";"Patr.Ant: 00137063 | SIAP 09/06/2026"
"00115850";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115850";"BOM";"77a CIPM";"2013-11-26";"185.74";"Patr.Ant: 00137062 | SIAP 09/06/2026"
"00115851";"";"Estante em Aco com 06 Prateleiras";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115851";"BOM";"77a CIPM";"2013-11-26";"185.74";"Patr.Ant: 00137067 | SIAP 09/06/2026"
"00115852";"";"Mesa para Refeitorio com 04 Cadeiras";"44100000 - Móveis e Utensílios";"";"";"00115852";"BOM";"77a CIPM";"2013-11-26";"585.0";"Patr.Ant: 00138671 | SIAP 09/06/2026"
"00115853";"";"Mesa para Refeitorio com 04 Cadeiras";"44100000 - Móveis e Utensílios";"";"";"00115853";"BOM";"77a CIPM";"2013-11-26";"585.0";"Patr.Ant: 00138672 | SIAP 09/06/2026"
"00115856";"";"Cadeira Giratoria em Vinil com Bracos";"44100000 - Móveis e Utensílios";"";"";"00115856";"BOM";"77a CIPM";"2013-11-26";"343.42";"Patr.Ant: 00138692 | SIAP 09/06/2026"
"00115857";"";"Cadeira Giratoria em Vinil com Bracos";"44100000 - Móveis e Utensílios";"CAVALETTI";"";"00115857";"BOM";"77a CIPM";"2013-11-26";"343.42";"Patr.Ant: 00138693 | SIAP 09/06/2026"
"00115860";"";"Poltrona Fixa em Vinil";"44100000 - Móveis e Utensílios";"";"";"00115860";"BOM";"77a CIPM";"2013-11-26";"255.64";"Patr.Ant: 00138700 | SIAP 09/06/2026"
"00115861";"";"Poltrona Fixa em Vinil";"44100000 - Móveis e Utensílios";"";"";"00115861";"BOM";"77a CIPM";"2013-11-26";"255.64";"Patr.Ant: 00138701 | SIAP 09/06/2026"
"00115864";"";"Cadeira Giratoria em Vinil Espaldar Medio com Bracos";"44100000 - Móveis e Utensílios";"";"";"00115864";"BOM";"77a CIPM";"2013-11-26";"676.86";"Patr.Ant: 00138851 | SIAP 09/06/2026"
"00115866";"";"Cadeira Giratoria em Vinil Espaldar Medio com Bracos";"44100000 - Móveis e Utensílios";"";"";"00115866";"BOM";"77a CIPM";"2013-11-26";"676.86";"Patr.Ant: 00138853 | SIAP 09/06/2026"
"00115868";"";"Cadeira Giratoria em Vinil Espaldar Medio com Bracos";"44100000 - Móveis e Utensílios";"";"";"00115868";"BOM";"77a CIPM";"2013-11-26";"676.86";"Patr.Ant: 00138855 | SIAP 09/06/2026"
"00115869";"";"Cadeira Giratoria em Vinil Espaldar Medio com Bracos";"44100000 - Móveis e Utensílios";"";"";"00115869";"BOM";"77a CIPM";"2013-11-26";"676.86";"Patr.Ant: 00138856 | SIAP 09/06/2026"
"00115870";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115870";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138965 | SIAP 09/06/2026"
"00115871";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"";"";"00115871";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138966 | SIAP 09/06/2026"
"00115872";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115872";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138967 | SIAP 09/06/2026"
"00115873";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"";"";"00115873";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138968 | SIAP 09/06/2026"
"00115875";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115875";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138970 | SIAP 09/06/2026"
"00115876";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115876";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138971 | SIAP 09/06/2026"
"00115877";"";"Armario Guarda-Roupa em Aco com 08 Portas";"44100000 - Móveis e Utensílios";"ITALBRAS";"";"00115877";"BOM";"77a CIPM";"2013-11-26";"409.5";"Patr.Ant: 00138972 | SIAP 09/06/2026"
"00115878";"";"Armario Alto em Aco";"44100000 - Móveis e Utensílios";"";"";"00115878";"BOM";"77a CIPM";"2013-11-26";"390.01";"Patr.Ant: 00142268 | SIAP 09/06/2026"
"00115879";"";"Armario Alto em Aco";"44100000 - Móveis e Utensílios";"";"";"00115879";"BOM";"77a CIPM";"2013-11-26";"390.01";"Patr.Ant: 00142269 | SIAP 09/06/2026"
"00115880";"";"Poltrona Giratoria Espaldar Alto em Courvim";"44100000 - Móveis e Utensílios";"";"";"00115880";"BOM";"77a CIPM";"2013-11-26";"513.57";"Patr.Ant: 00142309 | SIAP 09/06/2026"
"00115881";"";"Poltrona Giratoria Espaldar Alto em Courvim";"44100000 - Móveis e Utensílios";"";"";"00115881";"BOM";"77a CIPM";"2013-11-26";"513.57";"Patr.Ant: 00142310 | SIAP 09/06/2026"
"00115882";"";"Poltrona Giratoria Espaldar Alto em Courvim";"44100000 - Móveis e Utensílios";"";"";"00115882";"BOM";"77a CIPM";"2013-11-26";"513.57";"Patr.Ant: 00142311 | SIAP 09/06/2026"
"00116004";"";"Refrigerador Tipo Frigobar";"44100000 - Móveis e Utensílios";"CONSUL";"";"00116004";"BOM";"77a CIPM";"2013-11-26";"729.37";"Patr.Ant: 00142370 | SIAP 09/06/2026"
"00116005";"";"Mesa para Reuniao em Madeira Retangular";"44100000 - Móveis e Utensílios";"";"";"00116005";"BOM";"77a CIPM";"2013-11-26";"388.84";"Patr.Ant: 00142371 | SIAP 09/06/2026"
"00116007";"";"Refrigerador Tipo Residencial";"44100000 - Móveis e Utensílios";"";"";"00116007";"BOM";"77a CIPM";"2013-11-26";"1700.0";"Patr.Ant: 00143191 | SIAP 09/06/2026"
"00116009";"";"Mesa para Escritorio em Madeira";"44100000 - Móveis e Utensílios";"";"";"00116009";"BOM";"77a CIPM";"2013-11-26";"185.42";"Patr.Ant: 00119074 | SIAP 09/06/2026"
"00116010";"";"Cadeira Fixa em Tecido Sem Bracos";"44100000 - Móveis e Utensílios";"";"";"00116010";"BOM";"77a CIPM";"2013-11-26";"66.77";"Patr.Ant: 00129306 | SIAP 09/06/2026"
"00116011";"";"Mesa para Micro/Terminal de Computador com Teclado Retratil e Suporte CPU";"44100000 - Móveis e Utensílios";"MF";"";"00116011";"BOM";"77a CIPM";"2013-11-26";"149.44";"Patr.Ant: 00129399 | SIAP 09/06/2026"
"00116012";"";"Mesa para Micro/Terminal de Computador com Teclado Retratil e Suporte CPU";"44100000 - Móveis e Utensílios";"MF";"";"00116012";"BOM";"77a CIPM";"2013-11-26";"149.44";"Patr.Ant: 00129400 | SIAP 09/06/2026"
"00116013";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"MF";"";"00116013";"BOM";"77a CIPM";"2013-11-26";"149.44";"Patr.Ant: 00129407 | SIAP 09/06/2026"
"00116014";"";"Mesa para Micro/Terminal de Computador";"44100000 - Móveis e Utensílios";"MF";"";"00116014";"BOM";"77a CIPM";"2013-11-26";"149.44";"Patr.Ant: 00129412 | SIAP 09/06/2026"
"00116015";"";"Gaveteiro em Madeira com 02 Gavetas e um Gavetao";"44100000 - Móveis e Utensílios";"";"";"00116015";"BOM";"77a CIPM";"2013-11-26";"438.75";"Patr.Ant: 00138666 | SIAP 09/06/2026"
"00116016";"";"Gaveteiro em Madeira com 02 Gavetas e um Gavetao";"44100000 - Móveis e Utensílios";"";"";"00116016";"BOM";"77a CIPM";"2013-11-26";"438.75";"Patr.Ant: 00138667 | SIAP 09/06/2026"
"00116017";"";"Mesa de Trabalho em Madeira";"44100000 - Móveis e Utensílios";"";"";"00116017";"BOM";"77a CIPM";"2013-11-26";"390.01";"Patr.Ant: 00138674 | SIAP 09/06/2026"
"00116018";"";"Mesa de Trabalho em Madeira";"44100000 - Móveis e Utensílios";"";"";"00116018";"BOM";"77a CIPM";"2013-11-26";"390.01";"Patr.Ant: 00138675 | SIAP 09/06/2026"
"00116019";"";"Mesa de Trabalho em Madeira";"44100000 - Móveis e Utensílios";"";"";"00116019";"BOM";"77a CIPM";"2013-11-26";"390.01";"Patr.Ant: 00138857 | SIAP 09/06/2026"
"00116020";"";"Gaveteiro em Madeira com 02 Gavetas e um Gavetao";"44100000 - Móveis e Utensílios";"";"";"00116020";"BOM";"77a CIPM";"2013-11-26";"438.75";"Patr.Ant: 00138858 | SIAP 09/06/2026"
"00116021";"";"Gaveteiro em Madeira com 02 Gavetas e um Gavetao";"44100000 - Móveis e Utensílios";"";"";"00116021";"BOM";"77a CIPM";"2013-11-26";"438.75";"Patr.Ant: 00138859 | SIAP 09/06/2026"
